종목코드,종목명,종가,대비,시가,고가,저가,현물가,정산가,거래량,거래대금,미결제약정
"B0167557","코스피200 C 202607   557.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167560","코스피200 C 202607   560.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167560","코스피200 C 202607   560.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167562","코스피200 C 202607   562.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167562","코스피200 C 202607   562.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167565","코스피200 C 202607   565.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167565","코스피200 C 202607   565.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167567","코스피200 C 202607   567.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167567","코스피200 C 202607   567.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167570","코스피200 C 202607   570.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167570","코스피200 C 202607   570.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167572","코스피200 C 202607   572.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167572","코스피200 C 202607   572.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167575","코스피200 C 202607   575.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167575","코스피200 C 202607   575.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167577","코스피200 C 202607   577.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167577","코스피200 C 202607   577.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167580","코스피200 C 202607   580.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167580","코스피200 C 202607   580.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167582","코스피200 C 202607   582.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167582","코스피200 C 202607   582.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167585","코스피200 C 202607   585.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167585","코스피200 C 202607   585.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167587","코스피200 C 202607   587.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167587","코스피200 C 202607   587.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167590","코스피200 C 202607   590.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167590","코스피200 C 202607   590.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167592","코스피200 C 202607   592.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167592","코스피200 C 202607   592.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167595","코스피200 C 202607   595.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167595","코스피200 C 202607   595.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167597","코스피200 C 202607   597.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167597","코스피200 C 202607   597.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167600","코스피200 C 202607   600.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167600","코스피200 C 202607   600.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167602","코스피200 C 202607   602.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167602","코스피200 C 202607   602.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167605","코스피200 C 202607   605.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167605","코스피200 C 202607   605.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167607","코스피200 C 202607   607.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167607","코스피200 C 202607   607.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167610","코스피200 C 202607   610.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167610","코스피200 C 202607   610.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167612","코스피200 C 202607   612.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167612","코스피200 C 202607   612.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167615","코스피200 C 202607   615.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167615","코스피200 C 202607   615.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167617","코스피200 C 202607   617.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167617","코스피200 C 202607   617.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167620","코스피200 C 202607   620.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167620","코스피200 C 202607   620.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167622","코스피200 C 202607   622.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167622","코스피200 C 202607   622.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167625","코스피200 C 202607   625.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167625","코스피200 C 202607   625.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167627","코스피200 C 202607   627.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167627","코스피200 C 202607   627.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167630","코스피200 C 202607   630.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167630","코스피200 C 202607   630.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167632","코스피200 C 202607   632.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167632","코스피200 C 202607   632.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167635","코스피200 C 202607   635.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167635","코스피200 C 202607   635.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167637","코스피200 C 202607   637.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167637","코스피200 C 202607   637.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167640","코스피200 C 202607   640.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167640","코스피200 C 202607   640.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167642","코스피200 C 202607   642.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167642","코스피200 C 202607   642.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167645","코스피200 C 202607   645.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167645","코스피200 C 202607   645.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167647","코스피200 C 202607   647.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167647","코스피200 C 202607   647.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167650","코스피200 C 202607   650.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167650","코스피200 C 202607   650.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167652","코스피200 C 202607   652.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167652","코스피200 C 202607   652.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167655","코스피200 C 202607   655.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167655","코스피200 C 202607   655.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167657","코스피200 C 202607   657.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167657","코스피200 C 202607   657.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167660","코스피200 C 202607   660.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167660","코스피200 C 202607   660.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167662","코스피200 C 202607   662.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167662","코스피200 C 202607   662.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167665","코스피200 C 202607   665.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167665","코스피200 C 202607   665.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167667","코스피200 C 202607   667.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167667","코스피200 C 202607   667.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167670","코스피200 C 202607   670.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167670","코스피200 C 202607   670.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167672","코스피200 C 202607   672.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167672","코스피200 C 202607   672.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167675","코스피200 C 202607   675.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167675","코스피200 C 202607   675.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167677","코스피200 C 202607   677.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167677","코스피200 C 202607   677.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167680","코스피200 C 202607   680.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167680","코스피200 C 202607   680.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167682","코스피200 C 202607   682.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167682","코스피200 C 202607   682.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167685","코스피200 C 202607   685.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167685","코스피200 C 202607   685.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167687","코스피200 C 202607   687.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167687","코스피200 C 202607   687.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167690","코스피200 C 202607   690.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167690","코스피200 C 202607   690.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167692","코스피200 C 202607   692.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167692","코스피200 C 202607   692.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167695","코스피200 C 202607   695.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167695","코스피200 C 202607   695.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167697","코스피200 C 202607   697.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167697","코스피200 C 202607   697.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167700","코스피200 C 202607   700.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167700","코스피200 C 202607   700.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167702","코스피200 C 202607   702.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167702","코스피200 C 202607   702.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167705","코스피200 C 202607   705.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167705","코스피200 C 202607   705.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167707","코스피200 C 202607   707.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167707","코스피200 C 202607   707.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167710","코스피200 C 202607   710.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167710","코스피200 C 202607   710.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167712","코스피200 C 202607   712.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167712","코스피200 C 202607   712.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167715","코스피200 C 202607   715.0 (야간)",,,,,,"0.00",,"0","0.0","3"
"B0167715","코스피200 C 202607   715.0 (주간)",,,,,,"0.00",,"0","0.0","3"
"B0167717","코스피200 C 202607   717.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167717","코스피200 C 202607   717.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167720","코스피200 C 202607   720.0 (야간)",,,,,,"0.00",,"0","0.0","3"
"B0167720","코스피200 C 202607   720.0 (주간)",,,,,,"0.00",,"0","0.0","3"
"B0167722","코스피200 C 202607   722.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167722","코스피200 C 202607   722.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167725","코스피200 C 202607   725.0 (야간)",,,,,,"0.00",,"0","0.0","3"
"B0167725","코스피200 C 202607   725.0 (주간)",,,,,,"0.00",,"0","0.0","3"
"B0167727","코스피200 C 202607   727.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167727","코스피200 C 202607   727.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167730","코스피200 C 202607   730.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167730","코스피200 C 202607   730.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167732","코스피200 C 202607   732.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167732","코스피200 C 202607   732.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167735","코스피200 C 202607   735.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167735","코스피200 C 202607   735.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167737","코스피200 C 202607   737.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167737","코스피200 C 202607   737.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167740","코스피200 C 202607   740.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167740","코스피200 C 202607   740.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167742","코스피200 C 202607   742.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167742","코스피200 C 202607   742.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167745","코스피200 C 202607   745.0 (야간)",,,,,,"0.00",,"0","0.0","5"
"B0167745","코스피200 C 202607   745.0 (주간)",,,,,,"0.00",,"0","0.0","5"
"B0167747","코스피200 C 202607   747.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167747","코스피200 C 202607   747.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167750","코스피200 C 202607   750.0 (야간)",,,,,,"0.00",,"0","0.0","8"
"B0167750","코스피200 C 202607   750.0 (주간)",,,,,,"0.00",,"0","0.0","8"
"B0167752","코스피200 C 202607   752.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167752","코스피200 C 202607   752.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167755","코스피200 C 202607   755.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167755","코스피200 C 202607   755.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167757","코스피200 C 202607   757.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167757","코스피200 C 202607   757.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167760","코스피200 C 202607   760.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167760","코스피200 C 202607   760.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167762","코스피200 C 202607   762.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167762","코스피200 C 202607   762.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167765","코스피200 C 202607   765.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167765","코스피200 C 202607   765.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167767","코스피200 C 202607   767.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167767","코스피200 C 202607   767.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167770","코스피200 C 202607   770.0 (야간)",,,,,,"0.00",,"0","0.0","81"
"B0167770","코스피200 C 202607   770.0 (주간)",,,,,,"0.00",,"0","0.0","81"
"B0167772","코스피200 C 202607   772.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167772","코스피200 C 202607   772.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167775","코스피200 C 202607   775.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167775","코스피200 C 202607   775.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167777","코스피200 C 202607   777.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167777","코스피200 C 202607   777.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167780","코스피200 C 202607   780.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167780","코스피200 C 202607   780.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167782","코스피200 C 202607   782.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167782","코스피200 C 202607   782.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167785","코스피200 C 202607   785.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167785","코스피200 C 202607   785.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167787","코스피200 C 202607   787.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167787","코스피200 C 202607   787.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167790","코스피200 C 202607   790.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167790","코스피200 C 202607   790.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167792","코스피200 C 202607   792.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167792","코스피200 C 202607   792.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167795","코스피200 C 202607   795.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167795","코스피200 C 202607   795.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167797","코스피200 C 202607   797.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167797","코스피200 C 202607   797.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167800","코스피200 C 202607   800.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167800","코스피200 C 202607   800.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167802","코스피200 C 202607   802.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167802","코스피200 C 202607   802.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167805","코스피200 C 202607   805.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167805","코스피200 C 202607   805.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167807","코스피200 C 202607   807.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167807","코스피200 C 202607   807.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167810","코스피200 C 202607   810.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167810","코스피200 C 202607   810.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167812","코스피200 C 202607   812.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167812","코스피200 C 202607   812.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167815","코스피200 C 202607   815.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167815","코스피200 C 202607   815.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167817","코스피200 C 202607   817.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167817","코스피200 C 202607   817.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167820","코스피200 C 202607   820.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167820","코스피200 C 202607   820.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167822","코스피200 C 202607   822.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167822","코스피200 C 202607   822.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167825","코스피200 C 202607   825.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167825","코스피200 C 202607   825.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167827","코스피200 C 202607   827.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167827","코스피200 C 202607   827.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167830","코스피200 C 202607   830.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167830","코스피200 C 202607   830.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167832","코스피200 C 202607   832.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167832","코스피200 C 202607   832.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167835","코스피200 C 202607   835.0 (야간)",,,,,,"0.00",,"0","0.0","10"
"B0167835","코스피200 C 202607   835.0 (주간)",,,,,,"0.00",,"0","0.0","10"
"B0167837","코스피200 C 202607   837.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167837","코스피200 C 202607   837.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167840","코스피200 C 202607   840.0 (야간)",,,,,,"0.00",,"0","0.0","14"
"B0167840","코스피200 C 202607   840.0 (주간)",,,,,,"0.00",,"0","0.0","14"
"B0167842","코스피200 C 202607   842.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167842","코스피200 C 202607   842.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167845","코스피200 C 202607   845.0 (야간)",,,,,,"0.00",,"0","0.0","109"
"B0167845","코스피200 C 202607   845.0 (주간)",,,,,,"0.00",,"0","0.0","109"
"B0167847","코스피200 C 202607   847.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167847","코스피200 C 202607   847.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167850","코스피200 C 202607   850.0 (야간)",,,,,,"0.00",,"0","0.0","2"
"B0167850","코스피200 C 202607   850.0 (주간)",,,,,,"0.00",,"0","0.0","2"
"B0167852","코스피200 C 202607   852.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167852","코스피200 C 202607   852.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167855","코스피200 C 202607   855.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167855","코스피200 C 202607   855.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167857","코스피200 C 202607   857.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167857","코스피200 C 202607   857.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167860","코스피200 C 202607   860.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167860","코스피200 C 202607   860.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167862","코스피200 C 202607   862.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167862","코스피200 C 202607   862.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167865","코스피200 C 202607   865.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167865","코스피200 C 202607   865.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167867","코스피200 C 202607   867.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167867","코스피200 C 202607   867.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167870","코스피200 C 202607   870.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167870","코스피200 C 202607   870.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167872","코스피200 C 202607   872.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167872","코스피200 C 202607   872.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167875","코스피200 C 202607   875.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167875","코스피200 C 202607   875.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167877","코스피200 C 202607   877.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167877","코스피200 C 202607   877.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167880","코스피200 C 202607   880.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167880","코스피200 C 202607   880.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167882","코스피200 C 202607   882.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167882","코스피200 C 202607   882.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167885","코스피200 C 202607   885.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167885","코스피200 C 202607   885.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167887","코스피200 C 202607   887.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167887","코스피200 C 202607   887.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167890","코스피200 C 202607   890.0 (야간)",,,,,,"0.00",,"0","0.0","1"
"B0167890","코스피200 C 202607   890.0 (주간)",,,,,,"0.00",,"0","0.0","1"
"B0167892","코스피200 C 202607   892.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167892","코스피200 C 202607   892.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167895","코스피200 C 202607   895.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167895","코스피200 C 202607   895.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167897","코스피200 C 202607   897.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167897","코스피200 C 202607   897.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167900","코스피200 C 202607   900.0 (야간)",,,,,,"0.00",,"0","0.0","546"
"B0167900","코스피200 C 202607   900.0 (주간)",,,,,,"0.00",,"0","0.0","546"
"B0167902","코스피200 C 202607   902.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167902","코스피200 C 202607   902.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167905","코스피200 C 202607   905.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167905","코스피200 C 202607   905.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167907","코스피200 C 202607   907.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167907","코스피200 C 202607   907.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167910","코스피200 C 202607   910.0 (야간)",,,,,,"0.00",,"0","0.0","4"
"B0167910","코스피200 C 202607   910.0 (주간)",,,,,,"0.00",,"0","0.0","4"
"B0167912","코스피200 C 202607   912.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167912","코스피200 C 202607   912.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167915","코스피200 C 202607   915.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167915","코스피200 C 202607   915.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167917","코스피200 C 202607   917.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167917","코스피200 C 202607   917.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167920","코스피200 C 202607   920.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167920","코스피200 C 202607   920.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167922","코스피200 C 202607   922.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167922","코스피200 C 202607   922.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167925","코스피200 C 202607   925.0 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167925","코스피200 C 202607   925.0 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167927","코스피200 C 202607   927.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167927","코스피200 C 202607   927.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167930","코스피200 C 202607   930.0 (야간)",,,,,,"0.00",,"0","0.0","16"
"B0167930","코스피200 C 202607   930.0 (주간)",,,,,,"0.00",,"0","0.0","16"
"B0167932","코스피200 C 202607   932.5 (야간)",,,,,,"0.00",,"0","0.0","0"
"B0167932","코스피200 C 202607   932.5 (주간)",,,,,,"0.00",,"0","0.0","0"
"B0167935","코스피200 C 202607   935.0 (야간)",,,,,,"0.00",,"0","0.0","2"
"B0167935","코스피200 C 202607   935.0 (주간)",,,,,,"0.00",,"0","0.0","2"
